    Time       Tim        CO2       Fit      Trn
   2005.4556   2005.4545   378.33   378.35   378.47
   2005.5000   2005.5010   378.61   378.65   378.54
   2005.5376   2005.5366   378.86   378.87   378.60
   2005.5834   2005.5832   379.03   379.06   378.68
   2005.6210   2005.6215   379.23   379.13   378.75
   2005.7167   2005.7173   379.34   379.26   378.91
   2005.7527   2005.7529   379.34   379.32   378.97
   2005.7957   2005.7967   379.24   379.35   379.05
   2005.8445   2005.8433   379.45   379.32   379.13
   2005.8723   2005.8734   379.25   379.30   379.18
   2005.9166   2005.9172   382.47   379.29   379.26
   2005.9623   2005.9610   381.83   379.31   379.35
   2006.0000   2005.9993   379.32   379.27   379.42
   2006.0376   2006.0376   379.16   379.22   379.49
   2006.0834   2006.0842   379.28   379.26   379.58
   2006.1250   2006.1253   379.34   379.31   379.67
   2006.1666   2006.1663   379.25   379.28   379.75
   2006.2042   2006.2047   379.28   379.28   379.83
   2006.2556   2006.2567   379.47   379.49   379.94
   2006.2972   2006.2977   379.64   379.69   380.03
   2006.3334   2006.3333   379.86   379.81   380.10
   2006.3710   2006.3717   379.84   379.93   380.19
   2006.4166   2006.4155   380.16   380.11   380.29
   2006.4556   2006.4565   380.25   380.29   380.38
   2006.5000   2006.5003   380.44   380.49   380.48
   2006.5430   2006.5441   380.76   380.76   380.58
   2006.5834   2006.5825   380.94   381.00   380.66
   2006.6210   2006.6208   381.21   381.19   380.75
   2006.6722   2006.6728   381.38   381.42   380.87
   2006.7056   2006.7057   381.51   381.54   380.95
   2006.7500   2006.7495   381.68   381.63   381.05
   2006.7876   2006.7878   381.60   381.65   381.14
   2006.8334   2006.8344   381.64   381.62   381.24
   2006.8834   2006.8836   381.58   381.58   381.35
   2006.9247   2006.9247   381.60   381.64   381.45
   2006.9542   2006.9548   381.75   381.74   381.51
   2007.0242   2007.0233   381.83   381.78   381.66
   2007.0376   2007.0370   381.76   381.74   381.69
   2007.0834   2007.0835   381.52   381.58   381.79
   2007.1042   2007.1054   381.66   381.56   381.83
   2007.1310   2007.1300   381.45   381.55   381.89
   2007.1720   2007.1711   381.64   381.57   381.97
   2007.2042   2007.2040   381.61   381.61   382.03
   2007.2500   2007.2505   381.68   381.78   382.12
   2007.2889   2007.2888   382.00   381.89   382.20
   2007.3414   2007.3409   381.78   381.81   382.29
   2007.3763   2007.3765   381.75   381.77   382.36
   2007.4305   2007.4312   381.94   381.97   382.45
   2007.4889   2007.4887   382.29   382.32   382.54
   2007.5000   2007.4997   382.36   382.38   382.56
   2007.5457   2007.5462   386.45   382.66   382.64
   2007.5834   2007.5845   387.58   382.86   382.70
   2007.6210   2007.6201   383.05   383.01   382.75
   2007.6666   2007.6667   383.16   383.26   382.82
   2007.7083   2007.7077   383.45   383.43   382.87
   2007.7527   2007.7515   383.49   383.37   382.93
   2007.7930   2007.7926   383.02   383.22   382.99
   2007.8334   2007.8337   383.43   383.27   383.04
   2007.8750   2007.8747   383.30   383.41   383.10
   2007.9166   2007.9158   383.48   383.38   383.15
   2007.9542   2007.9541   383.21   383.27   383.20
   2008.0000   2008.0007   383.33   383.33   383.26
   2008.0430   2008.0418   383.46   383.42   383.31
   2008.1035   2008.1047   383.19   383.15   383.39
   2008.1265   2008.1266   382.97   383.04   383.42
   2008.1666   2008.1677   383.13   383.04   383.47
   2008.2042   2008.2033   383.04   383.17   383.52
   2008.2528   2008.2526   383.36   383.22   383.58
   2008.2889   2008.2882   383.12   383.17   383.63
   2008.3710   2008.3703   383.47   383.44   383.74
   2008.4166   2008.4168   383.63   383.61   383.81
   2008.4556   2008.4552   383.66   383.72   383.86
   2008.5027   2008.5017   383.97   383.96   383.94
   2008.5376   2008.5373   384.19   384.18   383.99
   2008.5887   2008.5893   384.37   384.40   384.07
   2008.6210   2008.6222   384.51   384.52   384.13
   2008.6666   2008.6660   384.72   384.70   384.20
   2008.7056   2008.7043   384.80   384.83   384.27
   2008.7500   2008.7509   384.94   384.95   384.36
   2008.7876   2008.7864   385.04   385.01   384.42
   2008.8334   2008.8330   385.01   385.02   384.51
   2008.8723   2008.8713   384.94   384.94   384.59
   2008.9166   2008.9179   384.85   384.86   384.68
   2008.9542   2008.9535   384.91   384.89   384.75
   2009.0027   2009.0027   384.95   384.97   384.85
   2009.0376   2009.0383   384.90   384.91   384.93
   2009.0834   2009.0821   384.81   384.67   385.02
   2009.1042   2009.1040   384.31   384.56   385.07
   2009.1250   2009.1259   384.45   384.50   385.12
   2009.1666   2009.1670   384.67   384.53   385.21
   2009.2042   2009.2053   384.48   384.63   385.30
   2009.2500   2009.2491   384.79   384.68   385.40
   2009.3334   2009.3340   384.80   384.84   385.59
   2009.4166   2009.4162   385.28   385.29   385.78
   2009.4556   2009.4545   385.53   385.59   385.87
   2009.5000   2009.5010   385.96   385.96   385.97
   2009.5376   2009.5366   386.20   386.22   386.05
   2009.5834   2009.5832   386.53   386.57   386.16
   2009.6210   2009.6215   386.88   386.89   386.24
   2009.7056   2009.7064   387.27   387.26   386.43
   2009.7500   2009.7502   387.24   387.28   386.53
   2009.7876   2009.7885   387.29   387.24   386.61
   2009.8334   2009.8323   387.15   387.18   386.70
   2009.8723   2009.8734   387.15   387.20   386.78
   2009.9166   2009.9172   387.35   387.26   386.87
   2009.9542   2009.9555   387.12   387.21   386.95
   2010.0000   2009.9993   387.20   387.12   387.03
   2010.0376   2010.0376   387.10   387.16   387.10
   2010.0834   2010.0842   387.24   387.25   387.19
   2010.1281   2010.1280   387.31   387.09   387.27
   2010.1720   2010.1718   386.58   386.85   387.35
   2010.2096   2010.2101   386.98   386.82   387.42
   2010.2500   2010.2512   386.92   386.90   387.49
   2010.2889   2010.2895   386.78   386.89   387.55
   2010.3414   2010.3415   386.96   386.89   387.64
   2010.3817   2010.3826   387.01   387.09   387.71
   2010.4194   2010.4182   387.30   387.31   387.77
   2010.4611   2010.4620   387.44   387.46   387.84
   2010.5000   2010.5003   387.57   387.57   387.90
   2010.5376   2010.5387   387.79   387.84   387.97
   2010.5834   2010.5825   388.17   388.22   388.04
   2010.6237   2010.6235   388.40   388.41   388.10
   2010.6694   2010.6701   388.66   388.57   388.18
   2010.7056   2010.7057   388.59   388.77   388.24
   2010.7581   2010.7577   389.00   388.89   388.33
   2010.7876   2010.7878   388.94   388.81   388.38
   2010.8334   2010.8344   388.72   388.93   388.46
   2010.8667   2010.8672   388.97   389.20   388.52
   2010.8723   2010.8727   389.37   389.24   388.53
   2010.9166   2010.9165   389.55   389.25   388.61
   2010.9569   2010.9576   388.60   388.87   388.68
   2011.0376   2011.0370   389.07   388.84   388.83
   2011.0834   2011.0835   388.72   388.89   388.93
   2011.1310   2011.1300   388.05   388.74   389.02
   2011.1666   2011.1656   388.80   388.65   389.10
   2011.2042   2011.2040   388.56   388.58   389.18
   2011.2500   2011.2505   388.43   388.59   389.29
   2011.2889   2011.2888   388.95   388.79   389.37
   2011.3334   2011.3326   388.93   389.08   389.48
   2011.3710   2011.3710   389.21   389.18   389.57
   2011.4166   2011.4175   389.27   389.26   389.69
   2011.4556   2011.4559   389.36   389.48   389.79
   2011.5000   2011.4997   389.86   389.86   389.90
   2011.5376   2011.5380   390.20   390.23   390.00
   2011.5834   2011.5845   390.52   390.65   390.13
   2011.6210   2011.6201   391.02   390.87   390.23
   2011.6666   2011.6667   390.87   391.01   390.37
   2011.7056   2011.7050   391.15   391.12   390.48
   2011.7500   2011.7488   391.27   391.24   390.61
   2011.7876   2011.7871   391.20   391.22   390.73
   2011.8362   2011.8364   391.07   391.09   390.88
   2011.8723   2011.8720   391.15   391.16   390.99
   2011.9193   2011.9185   391.44   391.41   391.13
   2011.9623   2011.9624   391.38   391.46   391.27
   2012.0054   2012.0062   391.42   391.23   391.41
   2012.0920   2012.0910   391.19   391.18   391.68
   2012.0948   2012.0938   391.23   391.19   391.69
   2012.1237   2012.1239   391.38   391.28   391.78
   2012.1666   2012.1677   391.20   391.30   391.92
   2012.2042   2012.2033   391.34   391.31   392.04
   2012.2528   2012.2526   391.51   391.53   392.19
   2012.2889   2012.2882   391.75   391.79   392.30
   2012.3710   2012.3703   392.39   392.34   392.56
   2012.4166   2012.4168   392.51   392.61   392.70
   2012.4556   2012.4552   392.89   392.84   392.81
   2012.5000   2012.4990   393.07   393.12   392.94
   2012.5403   2012.5400   393.39   393.40   393.05
   2012.5834   2012.5838   397.63   393.69   393.18
   2012.6210   2012.6222   393.91   393.89   393.28
   2012.6666   2012.6660   393.99   394.02   393.40
   2012.7083   2012.7070   394.06   394.05   393.50
   2012.7500   2012.7509   394.06   394.03   393.61
   2012.7876   2012.7864   393.99   394.03   393.70
   2012.8362   2012.8357   394.05   394.05   393.82
   2012.8806   2012.8795   399.48   394.07   393.92
   2012.9166   2012.9179   394.12   394.14   394.00
   2012.9596   2012.9589   394.24   394.24   394.09
   2013.0000   2013.0000   394.26   394.23   394.18
   2013.0376   2013.0383   394.12   394.14   394.26
   2013.1250   2013.1259   393.94   394.07   394.43
   2013.1666   2013.1670   394.12   393.95   394.51
   2013.2500   2013.2491   393.83   393.99   394.65
   2013.2889   2013.2902   394.36   394.16   394.73
   2013.3361   2013.3368   394.30   394.42   394.81
   2013.4166   2013.4162   395.37   394.96   394.94
   2013.4556   2013.4545   394.65   394.93   395.01
   2013.5000   2013.5010   394.92   394.90   395.09
   2013.5376   2013.5366   395.15   395.10   395.15
   2013.5834   2013.5832   395.43   395.50   395.23
   2013.6210   2013.6215   395.67   395.72   395.29
   2013.7056   2013.7064   395.86   395.93   395.45
   2013.7500   2013.7502   396.00   396.01   395.53
   2013.7876   2013.7885   396.13   396.08   395.60
   2013.8334   2013.8323   396.01   396.07   395.69
   2013.8723   2013.8734   396.06   396.00   395.77
   2013.9166   2013.9172   396.02   396.07   395.87
   2014.0027   2014.0021   396.44   396.24   396.06
   2014.0376   2014.0376   395.92   396.10   396.14
   2014.0863   2014.0869   395.97   395.92   396.26
   2014.1281   2014.1280   395.97   395.85   396.36
   2014.1666   2014.1663   395.61   395.82   396.46
   2014.2069   2014.2074   396.05   395.91   396.57
   2014.2500   2014.2512   395.97   396.14   396.69
   2014.2889   2014.2895   396.48   396.42   396.80
   2014.3334   2014.3333   396.71   396.82   396.92
   2014.3710   2014.3717   417.68   397.12   397.04
   2014.4166   2014.4155   397.44   397.25   397.17
   2014.4556   2014.4565   397.14   397.33   397.30
   2014.5000   2014.5003   398.55   397.65   397.44
   2014.5376   2014.5387   398.04   397.95   397.56
   2014.5861   2014.5852   397.96   398.04   397.71
   2014.6210   2014.6208   398.09   398.13   397.83
   2014.6666   2014.6674   398.50   398.47   397.98
   2014.7083   2014.7084   398.62   398.65   398.12
   2014.7500   2014.7495   398.57   398.57   398.26
   2014.7957   2014.7960   398.59   398.60   398.42
   2014.8334   2014.8344   398.71   398.74   398.55
   2014.8723   2014.8727   398.76   398.74   398.68
   2014.9193   2014.9192   398.66   398.66   398.83
   2014.9542   2014.9548   398.74   398.80   398.95
   2015.0215   2015.0205   399.07   398.90   399.17
   2015.0483   2015.0479   398.56   398.72   399.26
   2015.0807   2015.0808   398.62   398.59   399.37
   2015.1250   2015.1246   398.79   398.88   399.51
   2015.1666   2015.1656   399.27   399.25   399.64
   2015.2042   2015.2040   399.29   399.21   399.76
   2015.2528   2015.2533   398.94   399.04   399.91
   2015.2944   2015.2943   399.33   399.38   400.03
   2015.3334   2015.3326   399.85   399.92   400.14
   2015.3763   2015.3765   400.31   400.32   400.26
   2015.4141   2015.4148   400.62   400.46   400.37
   2015.4528   2015.4531   400.98   400.63   400.47
   2015.5000   2015.4997   400.86   400.91   400.59
   2015.5430   2015.5435   401.14   401.18   400.70
   2015.5834   2015.5845   401.44   401.43   400.80
   2015.6210   2015.6201   401.58   401.63   400.88
   2015.6694   2015.6694   401.78   401.80   400.99
   2015.7056   2015.7050   401.97   401.88   401.07
   2015.7500   2015.7488   401.86   402.02   401.17
   2015.7876   2015.7871   402.18   402.05   401.25
   2015.8334   2015.8337   401.84   401.85   401.34
   2015.8723   2015.8720   401.65   401.67   401.42
   2015.9166   2015.9158   401.59   401.59   401.50
   2015.9569   2015.9569   401.52   401.49   401.58
   2016.0834   2016.0828   401.80   401.60   401.80
   2016.1237   2016.1239   401.54   401.58   401.88
   2016.1666   2016.1677   401.27   401.35   401.95
   2016.2069   2016.2060   401.39   401.21   402.02
   2016.2500   2016.2498   401.09   401.25   402.10
   2016.2944   2016.2936   401.42   401.41   402.17
   2016.3763   2016.3758   401.72   401.82   402.32
   2016.4166   2016.4168   402.02   401.96   402.40
   2016.4556   2016.4552   402.05   402.08   402.47
   2016.5054   2016.5044   402.36   402.40   402.56
   2016.5376   2016.5373   474.93   402.68   402.62
   2016.5834   2016.5838   403.05   403.01   402.71
   2016.6210   2016.6222   403.16   403.23   402.79
   2016.6666   2016.6660   403.49   403.47   402.88
   2016.7056   2016.7043   403.62   403.62   402.96
   2016.7500   2016.7509   403.71   403.69   403.06
   2016.7903   2016.7892   403.67   403.70   403.15
   2016.8334   2016.8330   413.57   403.70   403.24
   2016.8806   2016.8795   413.80   403.71   403.35
   2016.9274   2016.9261   403.74   403.78   403.46
   2016.9677   2016.9671   403.93   403.89   403.56
