    Time       Tim        CO2       Fit      Trn
   1959.2446   1959.2450   318.27   318.21   316.02
   1959.2473   1959.2478   318.29   318.25   316.03
   1959.3112   1959.3107   318.61   319.06   316.09
   1959.3138   1959.3135   319.33   319.09   316.09
   1959.5054   1959.5051   320.35   316.76   316.32
   1959.5430   1959.5435   315.95   316.07   316.37
   1959.5834   1959.5845   319.37   315.80   316.43
   1959.6290   1959.6283   315.56   315.32   316.49
   1959.7634   1959.7625   312.62   312.80   316.70
   1959.8417   1959.8419   350.39   314.27   316.83
   1959.9000   1959.8994   392.23   316.12   316.93
   1959.9166   1959.9158   316.29   316.68   316.96
   1959.9677   1959.9678   318.19   317.56   317.05
   1960.0081   1960.0089   316.74   317.36   317.12
   1960.0430   1960.0418   317.85   317.42   317.18
   1960.0863   1960.0856   317.62   318.02   317.25
   1960.1294   1960.1294   318.54   318.07   317.33
   1960.1666   1960.1677   317.69   317.73   317.39
   1960.2042   1960.2033   317.58   318.15   317.45
   1960.2583   1960.2580   320.72   320.30   317.54
   1960.2889   1960.2882   320.90   321.03   317.59
   1960.3710   1960.3703   332.09   319.50   317.71
   1960.4166   1960.4168   318.75   319.07   317.77
   1960.4556   1960.4552   319.36   319.44   317.82
   1960.5000   1960.4990   319.50   319.45   317.88
   1960.5376   1960.5373   319.18   318.55   317.93
   1960.5834   1960.5838   316.41   317.26   317.98
   1960.6210   1960.6222   317.38   316.76   318.02
   1960.6666   1960.6660   316.39   316.38   318.06
   1960.7083   1960.7070   315.35   315.64   318.09
   1960.7527   1960.7536   315.31   314.82   318.13
   1960.7876   1960.7864   314.24   314.69   318.15
   1960.8390   1960.8385   315.83   315.46   318.18
   1960.8723   1960.8713   315.96   316.34   318.20
   1960.9274   1960.9261   317.80   317.47   318.22
   1960.9542   1960.9535   321.16   317.63   318.23
   1961.0000   1961.0000   317.53   317.80   318.25
   1961.0376   1961.0383   316.30   318.23   318.26
   1961.0834   1961.0821   319.03   318.67   318.27
   1961.1250   1961.1259   318.35   318.87   318.28
   1961.1666   1961.1670   319.54   319.41   318.29
   1961.2042   1961.2053   320.09   320.19   318.29
   1961.2500   1961.2491   320.81   320.64   318.30
   1961.3334   1961.3340   321.24   321.14   318.32
   1961.4166   1961.4162   320.87   321.00   318.34
   1961.4556   1961.4545   319.75   319.64   318.36
   1961.5000   1961.5010   319.00   318.64   318.38
   1961.5403   1961.5394   317.79   318.75   318.40
   1961.5834   1961.5832   319.80   318.62   318.42
   1961.6210   1961.6215   317.12   317.55   318.45
   1961.7056   1961.7064   315.36   314.97   318.51
   1961.7554   1961.7556   314.40   314.72   318.56
   1961.8362   1961.8350   316.09   315.98   318.65
   1961.8750   1961.8761   317.25   317.18   318.71
   1961.9193   1961.9199   317.63   318.06   318.77
   1962.0027   1962.0021   322.60   318.58   318.90
   1962.0376   1962.0376   318.58   319.40   318.97
   1962.0834   1962.0842   321.64   320.50   319.05
   1962.1250   1962.1253   319.80   320.43   319.13
   1962.1666   1962.1663   319.82   319.82   319.22
   1962.2096   1962.2101   320.31   320.11   319.31
   1962.2556   1962.2567   320.93   321.62   319.41
   1962.3027   1962.3032   323.28   322.96   319.52
   1962.3334   1962.3333   323.23   323.29   319.59
   1962.4194   1962.4182   322.43   322.28   319.78
   1962.4556   1962.4565   321.62   321.80   319.87
   1962.5107   1962.5113   322.02   321.79   320.00
   1962.5403   1962.5414   321.15   321.44   320.07
   1962.5861   1962.5852   320.65   319.78   320.17
   1962.6210   1962.6208   317.45   318.05   320.25
   1962.6749   1962.6756   317.11   316.70   320.37
   1962.7111   1962.7112   316.38   316.59   320.45
   1962.7500   1962.7495   316.65   316.54   320.52
   1962.7930   1962.7933   316.54   316.68   320.61
   1962.9596   1962.9603   320.27   320.17   320.88
   1963.0376   1963.0370   320.57   320.68   320.97
   1963.4972   1963.4969   323.72   323.40   321.09
   1963.5322   1963.5325   322.17   321.87   321.07
   1963.5807   1963.5818   319.93   320.00   321.04
   1963.6290   1963.6283   319.28   319.30   321.01
   1963.6641   1963.6639   319.08   318.77   320.98
   1963.7028   1963.7023   317.75   317.82   320.95
   1963.7527   1963.7515   317.20   317.24   320.90
   1963.7849   1963.7844   321.77   317.75   320.87
   1963.8307   1963.8309   318.72   318.68   320.83
   1963.8695   1963.8693   319.12   318.88   320.80
   1963.9139   1963.9131   318.39   318.89   320.76
   1963.9596   1963.9596   319.61   319.20   320.71
   1963.9973   1963.9979   319.49   319.65   320.68
   1964.0753   1964.0746   321.65   321.18   320.62
   1964.1265   1964.1266   324.64   321.35   320.59
   1964.1747   1964.1759   320.91   320.92   320.56
   1964.2096   1964.2088   321.13   321.14   320.54
   1964.2473   1964.2471   321.88   321.92   320.53
   1964.2889   1964.2882   322.61   322.76   320.52
   1964.3683   1964.3676   323.75   323.67   320.50
   1964.4114   1964.4114   323.37   323.44   320.51
   1964.4611   1964.4606   322.74   322.65   320.51
   1964.4972   1964.4962   355.59   322.24   320.52
   1964.5403   1964.5400   319.21   321.68   320.54
   1964.5834   1964.5838   320.87   320.28   320.56
   1964.6183   1964.6194   318.34   318.83   320.58
   1964.6614   1964.6605   324.68   317.91   320.61
   1964.7028   1964.7016   318.33   318.16   320.65
   1964.7554   1964.7563   321.89   318.66   320.70
   1964.7903   1964.7892   318.85   318.24   320.73
   1964.8280   1964.8275   316.98   317.53   320.77
   1964.8723   1964.8713   323.49   317.90   320.82
   1964.9193   1964.9206   319.30   320.03   320.88
   1964.9489   1964.9480   321.70   320.97   320.92
   1964.9946   1964.9945   320.80   321.02   320.98
   1965.0349   1965.0356   320.42   320.50   321.04
   1965.0807   1965.0794   320.91   320.84   321.10
   1965.1281   1965.1287   321.64   321.73   321.17
   1965.1637   1965.1643   322.24   322.17   321.22
   1965.2096   1965.2108   322.49   322.84   321.29
   1965.2500   1965.2491   323.86   323.48   321.35
   1965.4556   1965.4545   323.78   323.75   321.65
   1965.6777   1965.6790   320.01   319.87   321.94
   1965.7500   1965.7502   319.04   318.98   322.02
   1965.9000   1965.9008   320.22   320.31   322.18
   1965.9354   1965.9363   320.90   320.97   322.21
   1966.0054   1966.0048   322.15   322.06   322.28
   1966.0834   1966.0842   322.59   322.69   322.35
   1966.1250   1966.1253   323.06   322.96   322.38
   1966.3138   1966.3142   325.09   325.31   322.53
   1966.3844   1966.3854   326.23   326.00   322.59
   1966.4667   1966.4675   323.74   323.88   322.65
   1966.5134   1966.5140   323.31   323.08   322.68
   1966.7167   1966.7166   319.73   319.78   322.84
   1966.7607   1966.7604   319.97   319.87   322.88
   1966.8806   1966.8809   321.28   321.16   322.97
   1966.9327   1966.9329   321.63   322.06   323.02
   1966.9623   1966.9630   323.07   322.72   323.04
   1967.0483   1967.0479   395.97   323.73   323.11
   1967.1801   1967.1793   325.63   324.78   323.22
   1967.2177   1967.2177   323.47   324.29   323.26
   1967.2583   1967.2587   325.00   324.77   323.29
   1967.3522   1967.3518   326.12   326.17   323.37
   1967.3871   1967.3874   326.19   326.09   323.40
   1967.5188   1967.5188   324.18   323.90   323.51
   1967.5376   1967.5380   323.44   323.57   323.53
   1967.5780   1967.5791   323.28   323.14   323.57
   1967.6425   1967.6420   322.09   321.92   323.62
   1967.7000   1967.6995   320.79   320.79   323.67
   1967.7472   1967.7461   320.50   320.63   323.71
   1967.7876   1967.7871   320.91   320.45   323.75
   1967.8226   1967.8227   319.91   320.33   323.78
   1967.8639   1967.8638   320.83   320.83   323.82
   1967.9677   1967.9678   323.23   323.26   323.92
   1968.0430   1968.0418   324.16   324.19   324.00
   1968.0780   1968.0773   324.81   324.49   324.04
   1968.1294   1968.1294   324.20   324.87   324.09
   1968.2150   1968.2142   325.21   325.55   324.19
   1968.2556   1968.2553   326.06   326.13   324.24
   1968.2889   1968.2882   327.11   327.02   324.28
   1968.3549   1968.3539   328.47   328.57   324.36
   1968.3737   1968.3730   328.93   328.49   324.38
   1968.4006   1968.4004   327.68   327.88   324.42
   1968.4694   1968.4689   326.08   326.14   324.51
   1968.4972   1968.4962   326.02   325.91   324.55
   1968.5349   1968.5346   325.42   325.56   324.60
   1968.5968   1968.5975   324.65   324.21   324.68
   1968.6210   1968.6222   323.25   323.76   324.72
   1968.6533   1968.6523   323.48   323.31   324.76
   1968.7056   1968.7043   322.29   321.94   324.84
   1968.7634   1968.7645   319.64   320.30   324.92
   1968.7930   1968.7919   321.07   320.64   324.96
   1968.8390   1968.8385   322.47   322.50   325.03
   1968.8778   1968.8768   323.40   323.69   325.08
   1968.9650   1968.9644   323.65   323.97   325.20
   1969.0161   1969.0164   330.72   324.68   325.28
   1969.0403   1969.0411   325.26   325.12   325.31
   1969.1801   1969.1807   326.61   326.46   325.49
   1969.2096   1969.2108   326.75   326.79   325.52
   1969.2639   1969.2628   327.32   327.75   325.58
   1969.3138   1969.3149   329.08   328.52   325.64
   1969.3979   1969.3970   328.40   328.64   325.72
   1969.4360   1969.4353   329.48   328.11   325.76
   1969.4556   1969.4545   327.22   327.79   325.77
   1969.5027   1969.5038   326.77   327.09   325.82
   1969.5618   1969.5613   327.10   325.79   325.86
   1969.5887   1969.5886   323.22   324.86   325.88
   1969.6129   1969.6133   324.59   324.16   325.89
   1969.7222   1969.7228   323.62   323.43   325.96
   1969.7607   1969.7611   322.86   323.07   325.97
   1969.7983   1969.7995   323.53   323.35   325.99
   1969.8667   1969.8679   324.20   324.31   326.01
   1969.8945   1969.8953   324.62   324.40   326.02
   1969.9327   1969.9336   324.72   324.99   326.03
   1970.0188   1970.0185   327.76   327.27   326.05
   1970.0699   1970.0705   326.31   326.71   326.07
   1970.1281   1970.1280   326.83   326.75   326.08
   1970.1459   1970.1472   327.12   326.94   326.08
   1970.1854   1970.1855   326.86   327.00   326.09
   1970.2042   1970.2047   326.93   326.86   326.10
   1970.2556   1970.2567   326.69   326.86   326.11
   1970.2916   1970.2923   327.27   327.54   326.12
   1970.3387   1970.3388   328.80   328.48   326.13
   1970.3763   1970.3771   328.18   328.56   326.14
   1970.4249   1970.4237   328.21   327.95   326.16
   1970.4528   1970.4538   326.59   327.59   326.18
   1970.5027   1970.5031   327.00   327.53   326.20
   1970.5295   1970.5305   327.73   327.46   326.22
   1970.5861   1970.5852   326.50   326.01   326.25
   1970.6263   1970.6263   323.81   324.35   326.28
   1970.6722   1970.6728   324.00   323.55   326.32
   1970.7111   1970.7112   323.41   323.50   326.35
   1970.8334   1970.8344   323.63   324.08   326.48
   1970.8778   1970.8782   326.04   325.68   326.53
   1970.9301   1970.9302   325.88   326.12   326.60
   1970.9515   1970.9521   326.06   325.96   326.63
   1970.9919   1970.9932   326.10   326.07   326.69
   1971.0349   1971.0342   326.74   326.92   326.76
   1971.0834   1971.0835   327.68   327.64   326.84
   1971.1221   1971.1218   328.29   327.66   326.90
   1971.1693   1971.1684   326.73   328.04   326.99
   1971.2042   1971.2040   329.88   328.81   327.05
   1971.2500   1971.2505   328.91   329.70   327.14
   1971.2833   1971.2834   330.17   330.04   327.21
   1971.3414   1971.3409   330.39   330.44   327.33
   1971.3763   1971.3765   328.52   330.49   327.40
   1971.4141   1971.4148   330.27   330.12   327.48
   1971.4500   1971.4504   329.45   329.45   327.56
   1971.5646   1971.5654   327.38   327.67   327.81
   1971.5673   1971.5681   328.08   327.65   327.82
   1971.6263   1971.6256   326.76   326.92   327.94
   1971.6666   1971.6667   326.15   325.59   328.03
   1971.7167   1971.7159   323.70   324.07   328.14
   1971.7444   1971.7433   372.12   323.92   328.20
   1971.7957   1971.7953   324.83   324.96   328.31
   1971.8280   1971.8282   326.19   325.87   328.37
   1971.8695   1971.8693   326.10   326.77   328.46
   1971.9056   1971.9049   327.79   327.34   328.53
   1971.9515   1971.9514   327.74   327.88   328.62
   1972.0054   1972.0062   328.22   328.37   328.72
   1972.0780   1972.0773   329.04   328.93   328.84
   1972.1265   1972.1266   328.98   329.29   328.92
   1972.2069   1972.2060   330.14   330.17   329.04
   1972.2944   1972.2936   331.40   331.66   329.15
   1972.3737   1972.3730   332.84   332.62   329.24
   1972.4166   1972.4168   332.18   332.61   329.28
   1972.4528   1972.4524   332.38   332.08   329.32
   1972.5027   1972.5017   331.18   331.08   329.36
   1972.6587   1972.6578   324.44   325.65   329.47
   1972.8307   1972.8303   327.69   327.79   329.55
   1972.9139   1972.9151   329.09   329.01   329.59
   1972.9462   1972.9452   329.10   329.23   329.60
   1973.0027   1973.0027   329.31   329.47   329.62
   1973.0349   1973.0356   330.25   329.72   329.63
   1973.0807   1973.0794   329.40   329.88   329.65
   1973.1221   1973.1232   329.84   329.63   329.67
   1973.1637   1973.1643   329.44   329.42   329.69
   1973.2393   1973.2382   330.30   330.77   329.73
   1973.3306   1973.3313   332.76   332.75   329.78
   1973.4114   1973.4107   332.75   332.29   329.84
   1973.4500   1973.4490   331.46   331.60   329.87
   1973.4889   1973.4901   330.96   331.01   329.91
   1973.5457   1973.5448   330.86   330.92   329.96
   1973.5618   1973.5613   331.31   330.81   329.98
   1973.6210   1973.6215   328.82   329.07   330.04
   1973.6587   1973.6598   328.37   327.79   330.09
   1973.7111   1973.7118   326.70   327.26   330.15
   1973.7554   1973.7556   327.52   327.10   330.20
   1973.7930   1973.7940   327.34   327.06   330.25
   1973.8334   1973.8323   326.64   327.77   330.31
   1973.8695   1973.8706   330.26   329.08   330.36
   1973.9111   1973.9117   329.24   330.04   330.42
   1973.9193   1973.9199   329.91   330.12   330.43
   1974.1399   1974.1389   331.10   331.18   330.76
   1974.1608   1974.1608   331.48   331.47   330.79
   1974.1989   1974.1992   332.02   332.14   330.85
   1974.2556   1974.2567   332.88   332.88   330.93
   1974.2944   1974.2950   333.20   333.32   330.99
   1974.3334   1974.3333   333.82   333.96   331.04
   1974.3710   1974.3717   334.43   334.39   331.10
   1974.4500   1974.4511   332.60   332.83   331.20
   1974.5054   1974.5058   332.47   332.09   331.27
   1974.5376   1974.5387   331.56   331.99   331.31
   1974.5753   1974.5743   331.43   331.26   331.35
   1974.6317   1974.6318   329.71   328.94   331.42
   1974.6560   1974.6564   326.74   328.33   331.44
   1974.6971   1974.6975   329.26   328.22   331.48
   1974.7554   1974.7550   328.04   328.41   331.54
   1974.7930   1974.7933   328.06   328.34   331.57
   1974.8307   1974.8316   329.38   328.56   331.60
   1974.8639   1974.8645   328.21   329.05   331.63
   1974.9083   1974.9083   330.25   329.93   331.66
   1974.9462   1974.9466   330.62   330.79   331.68
   1975.0295   1975.0287   332.24   331.88   331.73
   1975.0780   1975.0780   331.54   332.18   331.76
   1975.1191   1975.1191   333.45   332.81   331.78
   1975.1608   1975.1602   333.09   333.61   331.81
   1975.1962   1975.1958   334.13   334.19   331.83
   1975.2528   1975.2533   335.10   334.72   331.86
   1975.2861   1975.2861   334.10   334.65   331.88
   1975.3306   1975.3299   334.77   334.45   331.90
   1975.3683   1975.3682   334.64   334.76   331.92
   1975.4249   1975.4257   335.14   335.41   331.96
   1975.4445   1975.4449   335.66   335.18   331.98
   1975.5000   1975.4997   333.57   333.33   332.02
   1975.5403   1975.5407   331.97   332.13   332.05
   1975.6156   1975.6146   330.78   330.65   332.12
   1975.6722   1975.6721   329.20   329.08   332.18
   1975.7111   1975.7105   328.03   328.49   332.23
   1975.7500   1975.7488   329.05   328.25   332.28
   1975.7983   1975.7981   327.77   328.61   332.35
   1975.8417   1975.8419   330.08   329.76   332.41
   1975.8834   1975.8830   330.90   330.92   332.47
   1975.9220   1975.9213   331.50   331.68   332.54
   1975.9596   1975.9596   332.30   332.35   332.61
   1975.9946   1975.9952   332.80   332.85   332.67
   1976.0537   1976.0527   333.25   332.82   332.78
   1976.0863   1976.0856   331.98   332.81   332.85
   1976.1294   1976.1294   333.90   333.41   332.94
   1976.1747   1976.1759   333.93   334.14   333.05
   1976.2123   1976.2115   334.54   334.52   333.13
   1976.2473   1976.2471   334.85   335.11   333.21
   1976.2861   1976.2854   336.13   336.00   333.30
   1976.3441   1976.3429   336.76   336.72   333.44
   1976.3817   1976.3812   336.42   336.67   333.54
   1976.4033   1976.4031   336.76   336.58   333.59
   1976.4528   1976.4524   336.22   336.31   333.72
   1976.4972   1976.4962   336.08   335.90   333.83
   1976.5753   1976.5756   334.05   333.79   334.03
   1976.6666   1976.6660   330.43   330.80   334.25
   1976.7028   1976.7016   331.30   331.00   334.34
   1976.7472   1976.7481   331.06   330.98   334.45
   1976.8037   1976.8029   330.60   330.77   334.58
   1976.8417   1976.8412   331.67   331.71   334.67
   1976.8750   1976.8741   332.91   332.82   334.74
   1976.9166   1976.9179   333.89   333.69   334.83
   1976.9542   1976.9535   333.54   334.01   334.91
   1976.9919   1976.9918   334.80   334.54   334.98
   1977.0295   1977.0301   335.29   335.20   335.06
   1977.0894   1977.0903   335.75   335.91   335.17
   1977.1310   1977.1314   336.24   336.35   335.24
   1977.1720   1977.1725   337.24   336.88   335.31
   1977.2284   1977.2272   337.27   337.85   335.39
   1977.2473   1977.2464   337.83   338.20   335.42
   1977.3250   1977.3258   338.06   338.78   335.53
   1977.3629   1977.3641   338.86   338.69   335.58
   1977.4583   1977.4572   337.59   337.69   335.69
   1977.4972   1977.4983   337.16   337.05   335.73
   1977.5349   1977.5339   336.58   336.54   335.77
   1977.5726   1977.5722   335.81   335.66   335.81
   1977.6102   1977.6105   334.45   334.43   335.85
   1977.7056   1977.7064   332.25   332.68   335.94
   1977.7444   1977.7447   333.27   332.10   335.98
   1977.7822   1977.7830   330.78   332.09   336.01
   1977.8390   1977.8378   334.58   333.64   336.07
   1977.8778   1977.8789   334.36   334.59   336.11
   1977.9166   1977.9172   334.09   334.64   336.15
   1977.9542   1977.9555   335.28   334.72   336.19
   1977.9919   1977.9911   335.23   335.43   336.23
   1978.0295   1978.0294   336.32   336.43   336.27
   1978.0863   1978.0869   337.03   336.73   336.34
   1978.1281   1978.1280   336.51   336.65   336.39
   1978.1693   1978.1691   337.21   337.51   336.44
   1978.2069   1978.2074   338.55   338.75   336.50
   1978.2446   1978.2457   339.63   339.19   336.55
   1978.2833   1978.2841   338.55   338.78   336.61
   1978.3223   1978.3224   338.64   338.76   336.67
   1978.3602   1978.3607   339.41   339.56   336.73
   1978.4166   1978.4155   340.40   340.02   336.82
   1978.4556   1978.4565   338.88   339.12   336.89
   1978.4944   1978.4949   338.49   338.38   336.96
   1978.5322   1978.5332   338.35   338.09   337.03
   1978.5887   1978.5880   337.13   337.21   337.13
   1978.6263   1978.6263   336.01   335.92   337.20
   1978.6641   1978.6646   335.16   334.64   337.28
   1978.7028   1978.7029   333.25   333.80   337.35
   1978.7416   1978.7413   333.83   333.53   337.43
   1978.7795   1978.7796   333.80   333.82   337.51
   1978.8362   1978.8371   334.68   334.91   337.63
   1978.8750   1978.8754   335.99   335.71   337.71
   1978.9139   1978.9138   336.01   336.40   337.79
   1978.9515   1978.9521   337.17   337.03   337.87
   1979.0081   1979.0068   337.86   337.94   337.99
   1979.0457   1979.0452   349.45   338.47   338.06
   1979.0834   1979.0835   342.39   338.87   338.14
   1979.1250   1979.1246   339.35   339.32   338.23
   1979.2015   1979.2012   340.22   340.33   338.38
   1979.2393   1979.2396   340.89   340.59   338.46
   1979.2972   1979.2971   340.45   341.07   338.57
   1979.3361   1979.3354   341.89   341.49   338.65
   1979.3737   1979.3737   341.62   341.66   338.72
   1979.4114   1979.4120   341.31   341.49   338.79
   1979.4500   1979.4504   341.24   341.00   338.86
   1979.4889   1979.4887   340.30   340.07   338.93
   1979.5457   1979.5462   338.34   338.44   339.02
   1979.5834   1979.5845   338.19   338.09   339.09
   1979.6102   1979.6092   338.16   338.11   339.13
   1979.6777   1979.6776   337.50   336.97   339.24
   1979.6971   1979.6968   343.83   336.36   339.27
   1979.7167   1979.7159   335.59   335.89   339.30
   1979.7554   1979.7543   335.80   335.75   339.35
   1979.7930   1979.7926   336.31   336.41   339.41
   1979.8307   1979.8309   337.14   337.01   339.46
   1979.8695   1979.8693   337.33   337.44   339.51
   1979.9083   1979.9076   337.90   338.09   339.57
   1979.9650   1979.9651   339.28   339.10   339.64
   1980.0215   1980.0226   339.49   339.70   339.71
   1980.0591   1980.0582   339.96   340.24   339.75
   1980.0978   1980.0965   341.47   340.58   339.80
   1980.1379   1980.1376   339.53   340.39   339.85
   1980.2177   1980.2170   341.65   341.55   339.93
   1980.2556   1980.2553   342.37   342.81   339.97
   1980.2944   1980.2936   343.61   343.35   340.01
   1980.3710   1980.3703   343.19   343.15   340.08
   1980.4087   1980.4086   342.71   342.94   340.12
   1980.4471   1980.4470   342.69   342.35   340.15
   1980.4861   1980.4853   341.55   341.59   340.19
   1980.5430   1980.5428   338.16   340.60   340.23
   1980.6183   1980.6194   338.83   338.19   340.30
   1980.6371   1980.6359   336.17   337.69   340.31
   1980.6560   1980.6550   337.66   337.25   340.32
   1980.6749   1980.6742   337.04   336.98   340.34
   1980.6945   1980.6934   337.17   336.86   340.35
   1980.7333   1980.7344   336.67   336.84   340.38
   1980.7527   1980.7536   336.59   336.88   340.39
   1980.7715   1980.7728   336.62   336.96   340.41
   1980.7903   1980.7892   337.27   337.07   340.42
   1980.8091   1980.8084   337.66   337.28   340.43
   1980.8280   1980.8275   337.50   337.55   340.45
   1980.8473   1980.8467   337.83   337.87   340.46
   1980.8667   1980.8658   359.53   338.22   340.47
   1980.8861   1980.8850   338.41   338.58   340.48
   1980.9056   1980.9069   371.96   339.01   340.50
   1980.9435   1980.9425   339.35   339.68   340.52
   1980.9623   1980.9617   339.96   339.98   340.53
   1980.9893   1980.9890   340.65   340.30   340.55
   1981.0081   1981.0082   340.49   340.45   340.56
   1981.0188   1981.0192   340.00   340.52   340.57
   1981.0953   1981.0958   341.66   341.36   340.62
   1981.1161   1981.1150   341.43   341.66   340.63
   1981.1370   1981.1369   341.19   342.00   340.64
   1981.1578   1981.1588   342.30   342.33   340.65
   1981.1693   1981.1697   343.46   342.51   340.66
   1981.1962   1981.1971   342.47   342.98   340.68
   1981.2339   1981.2327   343.60   343.60   340.70
   1981.2528   1981.2519   343.51   343.84   340.71
   1981.2722   1981.2710   343.59   343.97   340.73
   1981.3112   1981.3121   344.79   343.93   340.76
   1981.3306   1981.3313   344.37   343.88   340.77
   1981.3495   1981.3504   343.30   343.86   340.78
   1981.3871   1981.3860   344.07   343.79   340.81
   1981.4060   1981.4052   344.07   343.62   340.82
   1981.4249   1981.4244   343.61   343.31   340.84
   1981.4445   1981.4435   343.67   342.90   340.85
   1981.4639   1981.4627   341.71   342.48   340.87
   1981.5027   1981.5038   342.95   341.99   340.90
   1981.5215   1981.5202   341.98   341.94   340.92
   1981.5591   1981.5585   341.41   341.59   340.95
   1981.5780   1981.5777   341.58   341.09   340.97
   1981.5968   1981.5969   340.48   340.35   340.99
   1981.6156   1981.6160   340.07   339.50   341.01
   1981.6371   1981.6379   337.83   338.57   341.03
   1981.6533   1981.6543   337.24   338.02   341.05
   1981.6722   1981.6735   338.77   337.59   341.07
   1981.6917   1981.6927   337.68   337.37   341.09
   1981.7305   1981.7310   336.92   337.30   341.14
   1981.7661   1981.7666   335.58   337.47   341.18
   1981.7876   1981.7885   337.85   337.70   341.21
   1981.8064   1981.8077   337.96   337.99   341.24
   1981.8253   1981.8241   338.67   338.28   341.26
   1981.8445   1981.8433   338.24   338.62   341.29
   1981.8639   1981.8652   338.75   338.99   341.32
   1981.8806   1981.8816   335.50   339.25   341.34
   1981.9028   1981.9035   340.10   339.58   341.38
   1981.9193   1981.9199   338.68   339.84   341.40
   1981.9408   1981.9418   340.84   340.23   341.44
   1981.9757   1981.9747   341.50   340.85   341.49
   1981.9946   1981.9938   340.32   341.18   341.52
   1982.0161   1982.0157   341.43   341.49   341.56
   1982.0349   1982.0349   342.72   341.71   341.59
   1982.0537   1982.0541   341.30   341.91   341.63
   1982.0726   1982.0732   342.03   342.08   341.66
   1982.0923   1982.0924   342.24   342.23   341.70
   1982.1132   1982.1143   342.17   342.34   341.74
   1982.1339   1982.1335   342.83   342.37   341.78
   1982.1548   1982.1554   342.33   342.37   341.82
   1982.1747   1982.1745   342.16   342.39   341.86
   1982.1935   1982.1937   342.12   342.53   341.90
   1982.2096   1982.2101   343.39   342.79   341.93
   1982.2284   1982.2293   342.85   343.29   341.97
   1982.2473   1982.2485   343.49   343.96   342.01
   1982.2694   1982.2704   344.62   344.79   342.06
   1982.2889   1982.2895   345.79   345.43   342.10
   1982.3083   1982.3087   345.47   345.89   342.14
   1982.3278   1982.3279   346.14   346.10   342.19
   1982.3468   1982.3470   346.12   346.09   342.23
   1982.3656   1982.3662   345.55   345.95   342.27
   1982.3844   1982.3854   346.00   345.75   342.32
   1982.4033   1982.4045   345.97   345.57   342.36
   1982.4222   1982.4209   345.46   345.44   342.40
   1982.4417   1982.4428   345.67   345.28   342.45
   1982.4611   1982.4620   344.18   345.07   342.49
   1982.4805   1982.4812   345.00   344.75   342.54
   1982.5000   1982.5003   344.08   344.28   342.58
   1982.5188   1982.5195   344.96   343.69   342.63
   1982.5376   1982.5387   343.49   343.06   342.67
   1982.5726   1982.5715   340.72   342.08   342.75
   1982.5941   1982.5934   342.74   341.58   342.80
   1982.6129   1982.6126   340.71   341.22   342.85
   1982.6317   1982.6318   341.63   340.89   342.89
   1982.6506   1982.6509   340.85   340.57   342.94
   1982.6694   1982.6701   339.75   340.25   342.98
   1982.6888   1982.6893   339.59   339.99   343.03
